match_id,radiant_adv_nw,radiant_adv_xp,radiant_adv_lh,radiant_win
36844,4588,3975,45,True
36845,-1674,-2283,47,False
36847,7120,6820,54,True
36848,-999,-2630,6,True
36849,-6041,-3691,-93,True
36850,-275,-2987,-31,False
36851,-41,-677,27,False
36852,5952,5774,84,False
36853,9920,7327,106,True
36854,1304,1350,-5,False
36855,5718,1427,64,False
36856,-1145,116,46,True
36857,3384,3710,-34,True
36858,4673,6202,8,True
36859,2333,3611,55,False
36860,-808,-55,19,False
36861,-5576,-4403,-63,False
36862,6417,7187,73,True
36863,-929,488,-3,True
36864,3725,3859,10,True
36865,2968,6060,-26,True
36866,-2524,-6040,-4,False
36867,-4083,-5900,-77,False
36868,-2512,-2470,-11,False
36869,-4218,-8498,-42,False
36870,1805,484,50,True
36871,1802,3357,63,True
36872,-9285,-7410,-88,False
36873,-1050,-2695,-57,True
36874,-2540,-5539,-7,True
36875,-766,-2188,-36,True
36876,-5155,-5798,-54,False
36877,110,251,9,False
36878,805,716,56,True
36879,-3816,-2031,-33,False
36880,2187,2983,44,True
36881,77,3967,36,True
36882,-1785,-3614,-15,True
36883,1577,841,46,False
36884,5718,4322,90,True
36885,53,-1038,62,False
36886,1607,642,-7,True
36887,1822,1035,38,False
36888,2894,5456,-11,False
36889,2238,767,83,True
36890,7345,3755,34,False
36891,-1276,-568,12,False
36892,4020,5690,43,False
36893,4160,6188,60,True
36894,-854,-2782,-10,True
36895,-3306,-2789,-48,False
36896,494,-2834,44,False
36897,3503,2471,6,True
36898,976,-5568,-26,False
36899,4254,3540,84,False
36900,-430,546,-8,False
36901,-4376,-4131,7,True
36902,-2745,-510,-67,False
36903,-2075,-2804,-61,False
36904,55,824,-31,False
36905,-1885,-2389,8,False
36906,-1496,-376,12,False
36907,-4680,-1332,-66,False
36908,-4342,-2306,41,True
36909,-3333,-8450,-13,False
36910,866,1541,2,True
36911,3480,2613,-57,True
36913,568,1364,56,True
36914,6058,7064,34,True
36915,7533,7012,43,True
36916,1514,2597,1,True
36917,-4385,-873,-49,False
36918,-5824,-2594,-73,True
36919,8458,7165,49,True
36920,2298,1991,34,False
36921,-50,-882,-36,False
36922,4926,2534,25,True
36923,8038,8730,19,True
36925,9015,5798,-9,True
36926,4201,5622,71,False
36927,1818,3824,-26,True
36928,1112,1584,47,False
36929,-8335,-5245,-10,False
36930,892,437,37,True
36931,878,1007,-79,True
36932,-361,-1013,-44,False
36933,1234,2490,-4,True
36934,317,-956,-26,True
36936,1081,756,49,False
36937,-6506,-7560,-60,False
36938,-859,1782,76,False
36939,-574,-1155,-2,False
36940,1203,-751,74,False
36941,-4904,-3142,-62,False
36942,-4751,-6477,-21,False
36943,661,193,59,False
36944,5615,4446,63,True
36945,407,-1136,69,True
36946,-711,14,15,True
36947,-1871,-685,19,True
36948,4091,2167,103,True
36949,1096,733,14,False
36950,-441,99,1,True
36951,2350,1224,36,False
36952,-3895,-3009,-29,False
36953,11068,11181,75,True
36954,-1213,-327,-3,False
36955,-2654,-4216,-20,True
36956,4858,4882,-25,True
36957,7587,7733,9,True
36958,-62,235,75,False
36959,-626,219,4,False
36960,4597,3085,4,True
36961,4106,1618,43,True
36962,4954,1941,66,True
36963,325,-2223,31,False
36964,1982,2314,92,False
36965,4034,3302,16,True
36966,1721,-337,28,False
36967,8008,9570,52,False
36968,-5240,-3294,-30,False
36969,2886,4516,-15,True
36970,-1438,-3813,-8,False
36971,-8823,-7902,-98,False
36972,3742,1379,17,False
36973,-5670,-7703,-50,False
36974,405,2040,57,True
36975,-1372,-1698,-62,False
36976,-3210,-1440,-41,False
36977,-1546,-5077,-12,True
36978,-3318,-3643,-39,False
36979,-3662,-1708,-21,True
36980,-2503,-2499,-63,False
36982,4189,2460,-3,True
36983,646,-2206,54,True
36984,2846,2552,41,False
36985,7589,6985,42,True
36986,-1706,-764,-40,False
36987,-1437,-3525,-5,True
36988,-2604,-3800,32,False
36989,2197,2384,36,True
36990,4904,4886,42,True
36991,3701,2249,-2,True
36992,4056,4895,18,True
36993,-7498,-9105,-160,False
36994,-3398,-1463,-41,True
36995,1303,-1123,39,True
36996,-5156,-11381,-44,False
36997,1682,4459,-20,False
36998,-1621,-1547,-68,True
36999,1628,-634,-5,True
37000,-2579,-1499,-56,False
37001,-1728,-1377,-27,False
37002,-6657,-6296,-89,False
37003,2248,695,34,True
37004,-2838,-1813,-31,False
37005,5649,5024,63,True
37006,-2360,-2184,-22,True
37007,-1031,85,2,True
37008,-10141,-6144,-55,False
37009,-2158,-2838,-66,False
37010,-469,-797,-17,True
37011,1470,1499,-27,True
37012,4195,2628,30,True
37013,-2732,-4019,34,True
37014,-1286,-1403,-57,True
37015,-4271,-2704,11,False
37016,-3960,-3413,35,True
37017,2939,-227,19,False
37018,-4412,-3004,-6,False
37019,-3891,-3428,-22,False
37020,3540,2323,42,True
37021,4966,9093,91,True
37022,-3585,-15,-49,True
37023,1567,2305,29,True
37024,1114,574,38,False
37025,-2147,-5565,-6,False
37026,-1632,-2316,31,True
37027,4964,-865,76,True
37028,-2163,-4428,-54,False
37029,-1889,662,-69,True
37030,3666,4226,33,False
37031,136,-1274,1,True
37032,-1654,-3213,-88,True
37033,3127,2735,57,True
37034,-5990,-5039,-91,False
37035,1034,-660,44,False
37036,-1416,-1792,-8,True
37037,3262,4340,43,True
37038,-2846,-3569,-44,True
37039,2340,969,26,False
37040,1764,2548,7,True
37041,-3099,-562,-18,False
37042,4506,3455,-30,True
37043,2512,4766,31,True
37044,8358,8545,110,True
37045,-3144,-1327,3,False
37046,-9834,-9143,-35,False
37047,-2606,-1934,-73,False
37048,2193,751,-59,True
37049,-948,-276,-2,False
37050,2699,2524,52,True
37051,-3742,-7711,20,False
37052,3833,3902,79,True
37053,6759,11306,121,True
37054,3631,2755,-13,True
37055,8503,6327,55,True
37056,-4331,-6227,-71,True
37057,11315,7939,76,True
37058,-887,273,-38,True
37060,-3439,-2994,-30,False
37061,-8753,-1475,-50,False
37062,4230,3189,7,True
37063,-6418,-2198,-15,True
37064,-1899,-3426,-21,False
37065,4467,5752,43,True
37066,1697,-191,-39,False
37067,-2710,-2301,-31,True
37068,-3869,-5594,-83,True
37069,-2771,-2242,-7,False
37070,4329,2758,28,True
37071,2970,1187,1,False
37072,11311,10225,110,True
37073,-3242,-20,6,True
37074,-3727,-5455,-55,False
37075,2828,3874,21,True
37076,-1002,-1248,-19,False
37077,-3010,2030,-31,False
37078,-7169,-6531,-123,False
37079,676,1780,-8,True
37080,-2672,1397,30,True
37081,1836,419,12,True
37082,-5411,-2890,-61,False
37083,4004,4729,49,True
37085,-1106,-1712,-5,False
37086,725,1202,69,True
37087,-2728,-2733,-14,False
37088,-2396,1179,-6,False
37089,6343,4392,51,True
37090,-2379,-4774,-38,True
37091,3289,2393,52,True
37092,2209,1045,34,False
37094,-3346,-3472,-43,True
37095,2781,3815,13,True
37096,5382,3994,46,True
37097,1821,1137,-27,True
37098,1189,2839,14,True
37099,6142,3934,56,True
37100,9657,10522,-2,True
37101,-5091,-4875,-72,False
37102,1274,2270,89,True
37103,-4697,-6284,-24,False
37104,-1083,-393,35,False
37105,1060,-781,32,False
37106,3399,1252,65,True
37107,-3258,-766,-39,False
37108,-1858,534,-38,False
37109,1407,292,45,True
37110,-309,3019,-26,False
37111,146,525,-9,False
37112,-761,-909,-27,True
37113,2391,2309,11,True
37114,15933,12230,89,True
37115,-93,194,67,False
37116,4095,4347,43,True
37117,2562,4101,27,True
37118,5677,3866,90,False
37119,7672,5267,41,True
37120,-6907,-8833,-192,False
37121,-3572,-2355,-69,False
37122,-4380,-5556,-55,False
37123,-11371,-10333,-39,False
37124,1460,-648,-12,True
37126,19,-1478,40,False
37127,6398,7849,9,True
37128,4470,3004,27,False
37129,1227,655,-98,False
37130,3741,6031,-10,False
37131,-6751,-4028,-5,False
37132,-2497,-1881,-28,False
37133,1844,4616,-39,True
37134,9457,6112,43,True
37135,-1404,-312,-7,False
37136,3548,3216,25,False
37137,4709,3658,49,False
37138,-1342,-5437,8,True
37139,-6111,-4870,-81,False
37140,-869,-2750,-8,True
37141,-531,-1743,2,False
37142,5200,2352,-49,True
37143,-3187,-3915,-5,True
37144,-455,776,-8,True
37145,1954,1066,52,False
37147,9909,10690,116,True
37148,1728,-846,36,True
37149,-29,594,-16,False
37150,2179,92,3,False
37151,9270,6446,20,True
37152,9490,5944,53,True
37153,-3266,-3031,18,False
37154,5359,3374,71,True
37155,-310,973,-56,True
37156,-3124,-6819,-2,False
37157,5769,3050,60,False
37158,1579,2276,-3,True
37159,-714,2167,31,True
37160,2639,275,-64,False
37161,2070,2336,-63,False
37162,2013,3151,19,False
37163,1039,-369,37,True
37164,-580,-517,-24,True
37165,5976,5301,63,True
37166,-5657,-5215,-25,True
37167,99,1869,63,False
37168,2916,4099,18,False
37169,-1057,-2310,22,True
37170,162,2618,-63,True
37171,-3129,-3358,-4,False
37172,-558,-1162,-37,False
37173,1058,633,27,True
37174,3795,1777,22,False
37175,1409,-1031,46,False
37176,752,1191,22,True
37177,3008,4054,51,False
37178,3585,26,25,True
37180,-2311,-3932,-25,False
37181,2288,6786,-27,True
37182,8942,6067,56,True
37183,-851,-2146,59,False
37184,-105,-518,-7,True
37185,4644,1341,25,False
37186,2441,2778,9,False
37187,-11792,-7886,-72,False
37188,-9499,-8828,-15,False
37189,2094,2115,-3,True
37190,-813,879,-56,False
37191,-563,-1862,15,False
37192,-984,189,-7,False
37193,3512,5519,18,True
37194,-3680,1570,-35,True
37195,-2303,-758,24,True
37196,2064,-2558,32,True
37198,5226,7371,64,True
37199,2141,-909,39,False
37200,7343,2560,27,True
37202,-8622,-6925,-50,False
37203,5483,9733,-11,False
37204,-3429,-1097,-35,False
37205,-2462,-4545,1,False
37206,-1145,-4284,-68,True
37207,588,1885,1,True
37208,-2745,-4140,25,False
37209,-199,-1055,-25,True
37210,-966,-1185,-28,True
37211,2694,6116,18,True
37212,-2776,-1997,-18,False
37213,-3483,-1316,10,True
37214,1838,2369,-29,True
37215,4334,5140,63,True
37216,-1321,216,12,True
37217,239,-151,-29,False
37218,5512,6891,32,True
37219,6211,3479,11,True
37220,-2810,-2053,-15,True
37221,68,-3890,37,False
37222,1535,2258,-25,False
37223,4510,4361,74,True
37224,2423,268,35,True
37225,6710,4733,44,True
37226,-1492,2644,-57,True
37227,2161,888,13,False
37228,4821,1623,35,True
37229,-1112,-3451,-59,True
37230,-24,1014,3,True
37231,-2377,-2587,-153,False
37232,-7487,-6311,-86,False
37233,-778,-1581,-38,False
37234,-1790,-1407,-53,False
37235,-3344,-4819,-64,False
37236,-3006,-2044,-12,False
37237,-2152,569,-13,False
37238,256,-2264,26,True
37239,-1388,-2019,-81,False
37240,-8109,-3384,-27,False
37241,-2067,-1931,-46,False
37242,3905,4432,42,False
37243,6381,4767,24,True
37244,3124,3809,-23,True
37245,2459,3116,43,True
37246,536,-315,-21,False
37247,2052,-5453,26,False
37249,-3105,154,38,False
37250,13151,9685,95,True
37251,842,2789,-52,True
37252,1260,592,46,True
37253,-1146,-142,14,True
37254,-1946,-258,60,False
37255,1906,-1403,28,True
37256,-1116,-3911,5,True
37257,2895,1672,58,True
37258,-9370,-8621,-14,True
37259,5495,7447,41,True
37260,-10652,-10455,-99,False
37261,-2647,1072,-1,False
37262,-225,389,18,True
37263,9980,11617,74,True
37264,-1915,-1096,-78,True
37266,-3402,-2125,-34,True
37267,-1030,226,70,False
37268,2211,2502,14,False
37269,-2286,-3271,-25,True
37270,-1368,-722,-6,True
37271,-9566,-7567,-51,False
37272,2770,1255,-29,False
37273,-3493,-3666,-12,True
37274,-1248,-381,-4,True
37275,338,1741,38,False
37276,4394,4581,51,True
37277,3645,6701,-59,True
37278,-11503,-7917,-34,False
37279,-4423,-1661,-55,False
37280,1637,3224,18,False
37281,-2070,-2677,-4,False
37282,-6215,-5222,-62,False
37283,661,1224,-3,True
37284,-410,-318,-48,True
37285,-2673,-2207,-61,True
37286,-5906,-6392,-15,False
37287,1842,2404,28,True
37288,-441,-1322,38,True
37289,-7295,-7066,-61,False
37290,-6282,-6868,27,True
37291,8062,6629,80,True
37292,-922,1465,-3,False
37293,-1521,-724,-41,True
37294,-3737,-5243,8,False
37295,-4176,-3639,-49,False
37296,-7851,-6364,-83,False
37297,2300,2001,9,True
37298,-2465,-2908,11,False
37299,1185,1115,105,True
37300,-2794,-2282,-45,False
37301,-1462,-4894,6,False
37302,-4,-893,-6,False
37303,6917,1717,61,True
37304,2802,392,1,False
37305,6436,4665,87,True
37306,-7167,-4517,-42,False
37307,-2533,-1514,-6,False
37309,-5052,-5374,-45,True
37310,25,1361,-9,True
37311,-7890,-6099,-40,False
37312,1837,5945,-5,True
37313,7747,7195,60,False
37314,2148,1481,29,False
37315,7699,9947,35,True
37316,5346,9901,84,False
37317,8130,7308,74,True
37318,269,336,22,False
37319,7952,11171,98,True
37320,1857,1387,46,False
37322,7389,7726,82,False
37323,-10928,-8791,-105,False
37324,-1306,-403,12,True
37325,4514,6352,2,True
37326,-4273,-4635,-7,False
37327,2605,4344,42,True
37328,-1841,-2692,87,False
37329,1037,1283,3,True
37330,11395,4873,116,True
37331,-2082,-1706,-16,False
37332,-372,-1961,33,True
37333,-751,809,10,False
37334,-881,-1575,76,False
37335,-1277,-3979,-62,False
37336,4118,5500,130,True
37337,-2505,-7452,-13,False
37338,858,1618,22,True
37339,-3789,-5665,-55,False
37340,-5160,-7190,-74,False
37341,294,-2309,-7,True
37342,-797,-1604,31,False
37343,-3131,-4714,-43,True
37344,-386,929,-67,True
37345,-4609,-1621,-56,False
37346,8958,6956,71,False
37347,5524,541,-20,True
37348,6375,4868,29,True
37349,-1505,-962,-4,False
37350,5897,6988,40,True
37351,1333,-132,24,False
37352,888,-593,21,False
37353,7390,7631,47,True
37354,-2283,-1458,-25,False
37355,-6164,-2632,-71,False
37357,1904,2319,40,False
37358,-1163,-891,-34,True
37359,-924,-23,-87,False
37360,-3567,-1270,-54,False
37362,2623,4209,0,True
37363,-2845,-2045,-131,False
37364,661,-3669,-15,True
37365,-1497,-2093,21,False
37366,-2915,-2808,-70,False
37367,4778,3431,32,False
37368,1951,3981,27,True
37369,-724,-40,6,False
37370,-1995,-1210,-17,False
37371,8057,3697,27,False
37372,-3450,-8744,6,False
37374,-384,-456,34,False
37375,-5140,-6140,10,True
37376,-860,1240,-12,True
37377,-11560,-12931,-187,False
37378,-2560,-2549,26,False
37379,-6191,-6472,0,False
37380,11045,5677,93,True
37381,1373,1504,-31,False
37382,1193,-1556,-2,False
37383,3512,3473,-8,True
37385,2485,6562,20,True
37386,1481,807,-3,False
37387,3361,2060,39,False
37388,303,4159,30,True
37389,4210,950,65,True
37390,-473,1325,71,True
37392,2340,2057,13,False
37393,-6533,-7808,-54,False
37394,3890,1492,-63,True
37395,-1553,157,-35,True
37396,13203,11760,174,True
37397,-2925,-3514,-47,False
37398,6410,2087,30,True
37399,4507,5004,0,False
37400,-3134,-4192,-35,False
37401,-5784,-3804,-145,False
37402,-1571,-3980,-1,True
37404,4784,6249,24,True
37405,43,1271,49,True
37406,-2706,-1600,11,False
37407,322,-418,39,True
37408,-7717,-6890,-61,False
37409,1984,2772,-9,True
37410,-2706,-3649,-19,False
37412,-333,-152,-7,True
37413,-8348,-8565,-90,False
37414,-172,1056,-57,True
37415,-252,-187,-69,False
37416,-1297,390,8,True
37417,-4761,-7474,-56,True
37418,5141,5332,33,True
37419,-2766,-2282,-19,True
37420,1726,2327,0,True
37421,4586,1952,27,True
37423,7198,6935,47,True
37425,-1848,-1781,7,True
37426,-1320,-1313,-60,True
37427,421,2504,30,True
37428,1133,4582,13,False
37429,2889,4395,33,False
37430,-703,-309,-19,True
37431,2227,153,26,True
37432,395,-2310,27,False
37433,-305,-1361,-54,True
37435,-1305,-2146,-33,True
37436,-2827,-1018,-13,False
37437,6519,3501,-4,True
37438,5679,5734,28,True
37439,-3247,-2171,-23,True
37440,-2109,-4817,-86,False
37441,1829,2700,-11,True
37442,-1934,-1630,-60,True
37443,5051,5460,-25,True
37444,11917,11844,66,False
37445,-1460,-358,-26,True
37446,2370,582,61,True
37447,-1306,2331,-13,True
37448,3849,5483,11,False
37449,1789,2701,-2,True
37450,-3866,-2121,1,False
37451,2896,5108,-2,True
37452,592,-448,45,False
37453,-1901,-2116,31,True
37454,13821,13819,98,True
37455,10804,7589,56,True
37456,7547,10238,72,True
37457,5172,934,133,True
37458,-3345,-2361,-55,True
37459,-1721,-1742,28,False
37460,5411,4444,22,True
37461,4426,3059,62,True
37462,196,-14,56,False
37463,-2620,-6461,-71,False
37464,3004,2994,13,False
37465,1329,-171,-37,True
37466,5362,4885,7,True
37467,-2778,-1159,-62,False
37468,4841,5859,39,True
37469,-361,86,-26,True
37470,459,-256,3,False
37471,7237,7816,37,True
37472,5006,3685,-20,False
37473,10357,8989,78,True
37474,810,1050,-18,False
37475,-2332,-1281,21,False
37476,9049,9120,73,False
37477,-7288,-6887,-14,False
37478,1995,2757,4,True
37479,223,-79,-2,True
37480,-1923,-949,-72,False
37482,-4134,-2330,-54,False
37483,-6435,-5424,-53,False
37484,-2953,-1004,25,True
37485,-2337,-3297,-52,False
37486,-5462,-5884,-109,False
37487,1797,635,50,False
37488,8494,5772,40,True
37489,-1816,-3779,39,True
37490,-2673,-2973,6,False
37491,11767,8174,83,True
37492,-6365,-2877,0,False
37495,3666,3384,-30,True
37496,573,673,-34,False
37497,-1410,-5071,-30,False
37499,251,-1747,51,False
37500,11927,11578,116,True
37501,2659,3173,-51,True
37502,3353,4014,14,True
37503,1462,-2485,55,True
37505,18184,14267,41,True
37506,212,-2557,-23,True
37507,-6890,-6977,-65,False
37508,-9318,-9570,-93,False
37509,-913,-2547,47,False
37510,419,-1700,74,True
37511,-4929,-2130,0,True
37512,2141,3028,21,False
37513,2735,2918,27,True
37514,5462,4760,-16,False
37515,1926,658,-6,True
37516,-2709,-3512,-13,True
37517,-7895,-7249,-21,False
37518,8773,9377,74,True
37519,1715,-1849,-63,True
37520,7898,8123,17,True
37521,939,731,25,False
37522,-7249,-2823,-61,False
37523,1319,1158,-32,True
37524,6230,6440,99,True
37525,-1833,-485,22,False
37527,-3413,-6068,-23,False
37528,-10034,-7838,-82,False
37529,-5079,-7096,-60,False
37530,-3819,-3998,-75,False
37531,9382,5169,87,True
37532,-2907,-2675,-43,False
37533,-107,-2325,-19,False
37534,-2519,-4064,45,True
37535,-5764,-3763,-66,False
37536,852,-688,24,False
37537,-445,-1043,22,False
37538,1241,-5950,-143,False
37539,2930,3272,-23,True
37540,431,-1065,70,False
37541,-2109,-3870,7,True
37543,4712,3826,16,True
37544,-1318,-1754,16,False
37545,-10499,-8931,-28,False
37546,2864,590,-53,False
37547,-33,2700,24,False
37548,-1870,-1885,3,False
37549,-876,-268,66,True
37550,-6609,-5834,-17,False
37551,4760,2405,-16,True
37552,-3993,-2099,-46,True
37553,390,4207,-30,True
37554,7744,3387,80,True
37555,-7066,-4424,-36,False
37556,-2608,-546,-3,False
37557,-1613,-4522,-43,False
37558,5689,6934,43,True
37559,3264,1560,38,False
37560,-2870,-4498,-8,True
37561,-5110,-2134,-26,False
37563,-86,-1426,-49,False
37564,2926,857,-43,True
37565,-6808,-7238,-58,False
37566,11151,8975,94,True
37567,-11090,-9520,-133,False
37568,18,-4631,16,False
37569,-1694,-150,19,False
37570,1515,358,-27,True
37571,1002,2338,-5,True
37572,-140,-1234,-13,True
37573,-3596,-4231,-79,False
37574,-5032,-3504,-96,False
37575,1803,111,-19,True
37576,-600,106,-10,False
37577,-5292,-2188,-86,False
37578,-13781,-8201,-102,False
37579,-307,-34,-31,True
37580,3531,3348,63,True
37581,3344,5848,2,False
37582,-2425,-2914,-52,True
37583,-7434,-6770,-93,False
37585,7356,8603,85,True
37587,-8637,-7939,-34,False
37588,-1522,-770,42,True
37590,-12,320,-25,True
37591,3017,5147,64,True
37592,-1450,-3257,6,True
37593,-353,-2412,45,False
37594,-7896,-5998,-128,False
37595,-5326,-5072,-82,False
37596,66,-1368,-1,True
37597,-6233,-3774,31,False
37598,-2853,-2006,-30,True
37599,797,-576,-45,False
37600,-2515,-3790,-55,False
37601,199,-904,38,True
37603,1576,-865,35,True
37604,-2639,-7478,-54,True
37605,-2575,-4902,-42,True
37606,-1715,1103,-29,True
37607,-855,558,-8,False
37608,-3483,-1004,-11,False
37609,-4720,-7274,23,False
37610,916,923,45,True
37611,-3548,-4770,-11,False
37612,-3327,-4980,-76,True
37613,-6403,-4719,-82,False
37614,-959,-3258,27,False
37615,-656,-529,-18,False
37616,-4445,-6991,-25,False
37617,3487,841,30,False
37618,-7096,-4485,-27,False
37619,-396,-3331,52,False
37620,2969,3660,-7,True
37621,-823,888,60,True
37622,2858,2667,76,False
37623,-467,729,22,False
37624,6936,5244,81,True
37625,2530,1546,62,False
37626,7205,6006,61,True
37627,3454,697,11,True
37628,3595,2540,35,False
37629,2288,4767,12,True
37630,-2888,-5264,-50,False
37631,-2090,-1771,-137,True
37632,4926,3521,75,True
37634,7691,4714,94,True
37635,-169,-772,4,False
37636,-1021,-1749,48,False
37637,-2757,-2567,-36,False
37638,2313,-743,9,True
37639,-3479,-2226,-39,False
37640,2563,652,23,True
37641,1938,2728,45,False
37643,-2273,-3266,-38,True
37644,1293,601,12,False
37645,7654,3611,37,True
37646,-1574,-4631,18,False
37647,3032,6472,55,True
37648,-5544,-5549,37,False
37649,-3403,-1823,-56,True
37650,-2573,-5816,2,True
37651,330,71,-50,True
37652,-2380,-4980,83,False
37653,4816,3237,2,False
37654,607,672,38,False
37655,3791,2857,28,False
37656,4901,3363,112,False
37657,52,-1553,39,True
37658,1457,2507,65,False
37659,-2117,-2709,-81,True
37660,-2146,-611,22,False
37661,-5928,-4791,-58,False
37662,-1924,-2114,-52,False
37664,-6484,-4784,-23,False
37665,-13718,-12482,-180,False
37666,1157,1271,-71,False
37667,6013,964,-19,False
37668,-1406,2759,7,True
37669,-8632,-6030,-45,False
37670,-4427,-3002,-35,False
37672,2215,-589,30,True
37673,-3144,-4223,-77,False
37674,-3392,-2994,-14,False
37675,293,-1263,-65,False
37677,2298,771,5,True
37678,5703,5755,55,False
37679,-4136,-4999,-19,False
37680,-780,2066,-22,True
37681,2965,2490,40,True
37682,-3613,-2976,-21,False
37683,-2987,72,51,False
37684,6859,5094,43,True
37685,428,6150,47,True
37688,8464,7514,65,True
37689,2606,4135,0,False
37690,-2201,-2229,22,False
37691,3129,3027,46,False
37692,-2907,-6739,-22,True
37693,2419,4332,100,True
37694,348,999,-15,False
37695,-2996,-2980,-52,False
37696,3126,1941,111,False
37697,-4316,-2383,-110,False
37698,3827,4944,67,False
37699,-8744,-6601,-39,False
37700,237,-908,3,False
37701,704,3427,-17,True
37702,6019,6045,57,True
37703,-3441,-2037,-81,True
37704,5837,3607,35,True
37705,-2411,-1638,-16,False
37706,4379,3547,14,False
37707,6372,6399,64,True
37708,5739,5663,109,True
37709,1866,2426,36,True
37710,-3038,-1676,11,False
37711,6567,8627,69,True
37712,-3161,-3616,-12,False
37713,-5070,-4267,-41,False
37714,561,1193,5,True
37715,2759,1449,30,False
37716,1691,3632,24,True
37717,-7200,-7709,-83,True
37718,-9783,-7340,-78,False
37719,-4529,-3117,-80,False
37720,1016,4581,-59,True
37721,7293,7620,50,False
37722,-8453,-7561,-80,False
37723,-5469,-4271,-65,True
37724,-1134,-729,-32,True
37725,3812,1564,-13,True
37726,-615,107,-35,True
37727,2538,-1427,19,True
37731,-1365,-2581,-60,False
37732,-3086,-5642,-77,True
37733,-2702,974,-37,False
37734,-6068,-6964,-24,False
37735,-4812,-5174,-53,False
37737,3173,933,85,True
37738,3241,2523,16,True
37739,-5405,-6289,-42,False
37740,705,-295,63,True
37741,1880,-74,23,False
37742,-190,1635,9,True
37743,-6237,-7091,-76,False
37744,-4880,-6785,-18,False
37745,-897,1782,-9,False
37746,6162,6804,97,True
37747,7743,6101,56,True
37748,1977,2547,19,False
37749,10251,9331,85,False
37750,-1560,42,55,False
37751,1482,3702,-21,True
37752,2345,4926,35,True
37753,1874,1182,53,False
37754,327,1239,21,True
37755,-4637,-3691,-14,False
37757,3091,3273,61,True
37758,-9426,-7297,-53,False
37759,4376,7337,39,True
37760,-6112,-9471,-67,False
37761,152,8,49,True
37762,-2245,-2036,73,False
37763,1347,2155,2,True
37764,1516,2075,24,True
37765,5364,3688,55,True
37766,6437,5350,24,True
37767,7927,6815,84,True
37768,480,3490,-12,True
37769,-256,-1341,71,False
37770,4553,4852,62,True
37771,2049,-856,-34,True
37773,-9554,-5393,-52,False
37775,379,-1017,-56,False
37776,-1708,-765,17,True
37777,9533,7694,62,True
37778,-2673,-3817,-46,False
37779,4424,5923,10,True
37780,-6333,-5375,-116,True
37781,-2065,-1918,33,True
37782,-5417,-3666,-100,False
37783,-731,-1342,-12,False
37785,1570,2310,-19,True
37786,-3133,-1569,-30,False
37787,2588,2311,38,True
37788,7270,5510,67,True
37789,771,1898,-11,False
37790,49,1876,-76,True
37791,-4590,-7329,-76,False
37792,-3647,-5144,-46,False
37793,-9786,-10640,-81,False
37794,-1528,-2662,30,True
37795,1324,-1209,-41,True
37796,-3700,-6195,-90,False
37797,6361,7494,57,True
37798,-4127,-5228,-12,False
37799,2514,2002,4,False
37800,-2550,-2528,17,False
37801,3434,3108,-30,True
37802,-5140,-5925,-100,True
37803,507,-778,-34,False
37805,1357,1620,33,True
37806,-863,-2036,-9,True
37807,-2097,834,13,False
37808,16863,11647,117,True
37809,2604,2652,-9,True
37810,-2844,1608,-54,True
37811,2711,-980,44,False
37813,-3311,-3021,-25,False
37814,5338,5056,52,False
37815,3977,6243,29,True
37816,3914,4923,23,True
37817,3049,7449,34,True
37818,-374,-20,-1,False
37819,1869,3566,14,True
37820,3698,14,18,True
37821,-3424,-3736,-102,False
37822,-1251,-3094,12,True
37823,1990,2060,23,True
37824,6610,3657,7,False
37826,-5308,-3872,26,False
37827,7875,7955,36,True
37828,1712,-1361,29,False
37829,4740,6328,32,True
37830,4411,3735,-23,True
37831,-442,-1938,9,True
37832,223,14,-14,False
37833,2887,1740,108,True
37834,-1006,-842,-15,False
37835,881,268,17,False
37836,-2650,-2784,-59,True
37837,-544,-949,50,False
37838,-735,949,-28,False
37839,-3702,-1937,-19,False
37840,-1629,-5752,-63,False
37841,-832,-263,-40,False
37842,13641,7552,71,True
37843,-1267,-390,-16,False
37845,-9715,-10427,-99,False
37846,2287,1057,91,True
37847,2926,3312,-1,False
37848,-641,161,-10,False
37849,-979,-4787,16,False
37850,-1491,-3415,-19,False
37851,8005,8873,109,False
37852,-2501,-4598,-21,False
37853,-1283,-324,30,False
37854,-1252,-868,-36,True
37855,1824,4385,2,True
37856,7842,3716,102,False
37857,1142,1895,42,True
37859,2155,2828,39,False
37860,3869,-311,17,False
37861,-82,-3730,-42,False
37862,1273,-644,32,True
37863,2587,1755,9,True
37864,3467,1979,62,True
37865,1977,3102,-30,True
37866,520,-59,-17,True
37867,-1240,-1899,-39,True
37868,5061,4561,29,True
37869,7018,6908,124,False
37870,571,815,-8,False
37871,5939,4761,58,True
37873,-3039,-4594,-46,True
37875,1743,326,8,False
37876,85,1524,7,False
37877,1594,53,53,False
37878,2555,1805,71,False
37879,-2400,-2274,-19,False
37880,1140,-1208,64,True
37881,-65,-2305,37,True
37882,-2105,-3354,30,True
37883,3505,1358,-23,True
37884,-477,-1987,-3,True
37885,2437,-635,-6,False
37886,6124,1912,93,True
37887,4560,4891,-6,True
37888,-5189,-4326,-110,False
37889,-867,-2728,47,True
37890,-2960,-1774,7,True
37891,5074,4487,135,False
37892,2435,2837,48,False
37893,4457,5173,36,True
37894,2933,8841,27,True
37895,10102,6724,73,True
